datetime,Ocean_Temp_C (Celsius),Ocean_pH,Ocean_Salinity (ppt),Ocean_Conductivity (mS/cm),Ocean_ORP (millivolts),Ocean_BGA_PE (Cells/Liter),Ocean_Chlorophyll (micrograms/Liter),Ocean_DO_sat (%)
2020/07/30 07:00:00,24.9,7.84875,34.339996,52.049999,747.875,169881.5938,672,91.5
2020/07/30 07:15:00,24.9,7.84875,34.349998,52.212498,743.875,169881.5938,672.799988,88.5
2020/07/30 07:30:00,25.064999,7.8475,34.339996,52.15625,743.875,169881.5938,675.199951,90
2020/07/30 07:45:00,25.105,7.8475,34.339996,52.149998,743.875,169881.5938,672,90
2020/07/30 08:00:00,25.105,7.8475,34.349998,52.118748,743.871094,169881.5938,675.199951,92.5
2020/07/30 08:15:00,25.059999,7.87875,34.389999,52.162498,743.878906,169907.1875,673.599976,91.5
2020/07/30 08:30:00,25.059999,7.87875,34.389999,52.168747,747.871094,169881.5938,672,90
2020/07/30 08:45:00,25.054998,7.925,34.199997,51.949997,747.871094,169881.5938,672,92
2020/07/30 09:00:00,25.094999,7.935,33.989998,51.731247,747.867187,169881.5938,674.399963,91
2020/07/30 09:15:00,25.009998,7.95125,34.259998,52.25,751.875,169881.5938,675.199951,94
2020/07/30 09:30:00,25.089998,7.96375,34.079998,52.068748,751.871094,169881.5938,672.799988,91.5
2020/07/30 09:45:00,25.004999,7.98,34.25,52.381248,751.871094,169881.5938,673.599976,94.5
2020/07/30 10:00:00,25.084999,7.97125,34.41,52.237499,751.863281,169881.5938,672.799988,92
2020/07/30 10:15:00,25,8.0075,34.429996,52.0625,755.871094,169881.5938,674.399963,92.5
2020/07/30 10:30:00,25.059999,8.025,34.269997,52.318748,755.871094,169881.5938,672.799988,94
2020/07/30 10:45:00,25.099998,8.025,34.179996,51.881248,755.871094,169881.5938,672,95.5
2020/07/30 11:00:00,25.119999,8.0125,34.109997,51.96875,755.867187,169881.5938,673.599976,93.5
2020/07/30 11:15:00,25.035,8.094999,34.209999,51.774998,759.871094,169881.5938,672,95
2020/07/30 11:30:00,25.074999,8.077499,34.109997,51.793747,759.867187,169830.3906,672,98
2020/07/30 11:45:00,25.115,8.075,34.099998,51.824997,759.871094,169881.5938,675.199951,97.5
2020/07/30 12:00:00,25.115,8.07,34.41,52.131248,759.871094,169830.3906,672,97
2020/07/30 12:15:00,25.029999,8.1325,34.399998,52.181248,759.871094,169856,672.799988,100
2020/07/30 12:30:00,25.049999,8.16,34.209999,51.90625,759.871094,169881.5938,672,98.5
2020/07/30 12:45:00,25.049999,8.1325,34.389999,52.15625,759.878906,169881.5938,673.599976,100.5
2020/07/30 13:00:00,25.004999,8.195,34.399998,52.068748,759.871094,169881.5938,673.599976,96.5
2020/07/30 13:15:00,25.109999,8.165,34.309998,52.268749,759.875,169881.5938,675.199951,98
2020/07/30 13:30:00,25.004999,8.192499,34.379997,52,759.875,169881.5938,672,97.5
2020/07/30 13:45:00,25.025,8.19,34.369999,52.237499,755.878906,169881.5938,673.599976,98.5
2020/07/30 14:00:00,25.044998,8.2125,34.149998,51.75,759.875,169881.5938,672,97.5
2020/07/30 14:15:00,25.064999,8.19,34.359997,52.006248,759.875,169881.5938,673.599976,95.5
2020/07/30 14:30:00,25.084999,8.19,34.359997,52,759.875,169881.5938,674.399963,99.5
2020/07/30 14:45:00,25.084999,8.1875,34.349998,52.049999,759.875,169881.5938,675.199951,101
2020/07/30 15:00:00,25.105,8.209999,34.129997,51.806248,759.878906,169881.5938,675.199951,101
2020/07/30 15:15:00,25.105,8.2175,34.169998,51.8125,759.878906,169881.5938,674.399963,102
2020/07/30 15:30:00,25.025,8.247499,34.089996,52.0625,759.871094,169881.5938,672,98
2020/07/30 15:45:00,25,8.3075,34.079998,52.081249,759.871094,169881.5938,672,99
2020/07/30 16:00:00,25,8.304999,34.059998,52.049999,759.875,169881.5938,672,99
2020/07/30 16:15:00,25.105,8.24,34.039997,52.168747,759.871094,169881.5938,672.799988,96
2020/07/30 16:30:00,25.084999,8.24,34.039997,52.199997,759.875,169881.5938,675.199951,97
2020/07/30 16:45:00,25.059999,8.299999,34.019997,52.237499,759.875,169881.5938,675.199951,95.5
2020/07/30 17:00:00,25.08,8.3025,34.029999,52.1875,759.878906,169907.1875,672,97.5
2020/07/30 17:15:00,25.014999,8.36,34.019997,52.212498,759.871094,169881.5938,674.399963,98
2020/07/30 17:30:00,25.059999,8.2675,34.099998,51.893749,759.878906,169881.5938,674.399963,97.5
2020/07/30 17:45:00,25.039999,8.2575,34.049999,51.949997,759.878906,169881.5938,675.199951,98
2020/07/30 18:00:00,25.059999,8.254999,34.039997,51.956249,759.875,169881.5938,672.799988,97
2020/07/30 18:15:00,25.08,8.254999,34.039997,51.943748,759.871094,169881.5938,672,94
2020/07/30 18:30:00,25.08,8.2925,34.239998,51.962498,759.878906,169881.5938,675.199951,97
2020/07/30 18:45:00,25.039999,8.29,34.23,51.993748,759.875,169881.5938,673.599976,94.5
2020/07/30 19:00:00,25.059999,8.2925,34.23,51.75,755.871094,169881.5938,673.599976,95.5
2020/07/30 19:15:00,25.059999,8.29,34.23,51.774998,759.871094,169881.5938,673.599976,94.5
2020/07/30 19:30:00,25.039999,8.294999,34,52.149998,759.871094,169881.5938,675.199951,96
2020/07/30 19:45:00,25.059999,8.2925,34.239998,51.943748,759.871094,169881.5938,673.599976,96
2020/07/30 20:00:00,25.039999,8.2925,34.239998,51.943748,759.871094,169881.5938,673.599976,97.5
2020/07/30 20:15:00,25.064999,8.23,34.239998,51.924999,759.871094,169881.5938,672.799988,94
2020/07/30 20:30:00,25.044998,8.24,34.049999,52.231247,759.875,169881.5938,675.199951,93
2020/07/30 20:45:00,25.044998,8.24,34.039997,52.206249,759.867187,169881.5938,674.399963,94
2020/07/30 21:00:00,25.084999,8.237499,34.039997,52.1875,759.867187,169881.5938,674.399963,94.5
2020/07/30 21:15:00,25.084999,8.237499,34.029999,52.1875,759.871094,169881.5938,673.599976,90.5
2020/07/30 21:30:00,25.105,8.237499,34.029999,52.231247,759.871094,169881.5938,672,92
2020/07/30 21:45:00,25.105,8.235,34.019997,52.012497,763.875,169881.5938,672.799988,92
2020/07/30 22:00:00,25.044998,8.235,34.019997,52.243748,759.875,169881.5938,672,93
2020/07/30 22:15:00,25.084999,8.235,34.009998,52.237499,759.867187,169702.3906,672,93.5
2020/07/30 22:30:00,25.084999,8.235,34.009998,52.0625,763.871094,169881.5938,674.399963,91
2020/07/30 22:45:00,25.019999,8.2975,34.019997,52.106247,763.871094,169574.3906,675.199951,90
2020/07/30 23:00:00,25.019999,8.2975,34.019997,52.125,763.871094,169881.5938,672.799988,93
2020/07/30 23:15:00,25.039999,8.259999,34.399998,52.15625,763.875,169881.5938,674.399963,91.5
2020/07/30 23:30:00,25.039999,8.2575,34.389999,52.193748,763.871094,169881.5938,672,93
2020/07/30 23:45:00,25.109999,8.1325,34.389999,52.137497,763.875,169881.5938,672.799988,91
2020/07/31 00:00:00,25.014999,8.07,34.389999,52.049999,763.875,169881.5938,672.799988,94
2020/07/31 00:15:00,25.014999,8.07,34.389999,52.231247,759.871094,169881.5938,675.199951,91
2020/07/31 00:30:00,25.004999,8.195,34.389999,52.006248,763.875,169881.5938,672,88
2020/07/31 00:45:00,25.105,8.197499,34.399998,52.09375,763.878906,169881.5938,672.799988,91.5
2020/07/31 01:00:00,25.084999,8.192499,34.379997,52.112499,763.878906,169881.5938,672,89.5
2020/07/31 01:15:00,25.044998,8.195,34.379997,52.099998,763.875,169881.5938,674.399963,89
2020/07/31 01:30:00,25.039999,8.254999,34.379997,52.149998,763.875,169881.5938,672,89
2020/07/31 01:45:00,25.025,8.192499,34.369999,52.131248,763.878906,169881.5938,674.399963,90.5
2020/07/31 02:00:00,25.025,8.19,34.369999,52.125,763.875,169881.5938,675.199951,90.5
2020/07/31 02:15:00,25.004999,8.19,34.349998,52.15625,763.878906,169881.5938,674.399963,89.5
2020/07/31 02:30:00,25.064999,8.19,34.359997,52.112499,763.875,169881.5938,675.199951,94
2020/07/31 02:45:00,25.025,8.19,34.359997,52.149998,763.882812,169907.1875,673.599976,90.5
2020/07/31 03:00:00,25.084999,8.1875,34.339996,52.206249,763.878906,169881.5938,673.599976,90.5
2020/07/31 03:15:00,25.044998,8.192499,34.359997,52.1875,763.878906,169907.1875,672,89.5
2020/07/31 03:30:00,25.084999,8.247499,34.07,52.212498,763.878906,169907.1875,672,92
2020/07/31 03:45:00,25.064999,8.202499,34.419998,52.206249,763.882812,169881.5938,672,91
2020/07/31 04:00:00,25.084999,8.224999,34.199997,51.931248,763.878906,169881.5938,672.799988,90.5
2020/07/31 04:15:00,25.044998,8.202499,34.41,52.193748,763.882812,169881.5938,674.399963,89
2020/07/31 04:30:00,25.084999,8.202499,34.399998,52.206249,763.878906,169907.1875,674.399963,89
2020/07/31 04:45:00,25.084999,8.2,34.389999,52.193748,763.878906,169881.5938,672,89
2020/07/31 05:00:00,25.044998,8.2,34.389999,52.149998,763.878906,169881.5938,672,91
2020/07/31 05:15:00,25.044998,8.2,34.379997,52.224998,759.882812,169881.5938,672,90.5
2020/07/31 05:30:00,25.105,7.85,34.369999,52.006248,759.878906,169881.5938,673.599976,85.5
2020/07/31 05:45:00,24.929998,7.91375,34.379997,52.206249,755.882812,169881.5938,675.199951,90.5
2020/07/31 06:00:00,24.984999,8.139999,34.369999,52.193748,759.882812,169779.1875,675.199951,89.5
2020/07/31 06:15:00,24.9,8.2,34.359997,52.049999,763.886719,169881.5938,675.199951,88
2020/07/31 06:30:00,24.98,8.2,34.349998,52.074997,763.882812,169881.5938,674.399963,91
2020/07/31 06:45:00,24.904999,8.3875,34.349998,52.106247,763.886719,169881.5938,673.599976,88.5
2020/07/31 07:00:00,24.9,8.2,34.339996,52.231247,759.882812,169856,675.199951,88
2020/07/31 07:15:00,24.949999,8.0625,34.269997,52.15625,759.878906,169881.5938,673.599976,88.5
2020/07/31 07:30:00,24.949999,8.075,34.349998,52.118748,759.878906,169881.5938,673.599976,89
2020/07/31 07:45:00,24.945,8.139999,34.349998,52.081249,759.878906,169881.5938,672.799988,90.5
2020/07/31 08:00:00,24.945,8.139999,34.349998,52.037498,759.878906,169881.5938,672,89
2020/07/31 08:15:00,24.945,8.1375,34.359997,52.037498,759.878906,169881.5938,672,92
2020/07/31 08:30:00,24.945,8.139999,34.349998,52.018749,759.875,169881.5938,672,91
2020/07/31 08:45:00,24.945,8.1375,34.359997,52,759.875,169881.5938,674.399963,91.5
2020/07/31 09:00:00,25.109999,8.1375,34.379997,52.21875,755.875,169881.5938,674.399963,91
2020/07/31 09:15:00,25.044998,8.19,34.32,52.199997,755.878906,169881.5938,674.399963,88.5
2020/07/31 09:30:00,25.029999,8.389999,34.399998,52.049999,759.871094,169881.5938,673.599976,92
2020/07/31 09:45:00,25.07,8.3875,34.399998,52.099998,759.875,169881.5938,672.799988,93
2020/07/31 10:00:00,25.07,8.384999,34.41,52.056248,763.871094,169881.5938,675.199951,91
2020/07/31 10:15:00,25.089998,8.384999,34.41,52.143749,763.875,169881.5938,673.599976,92
2020/07/31 10:30:00,25.089998,8.3875,34.429996,52.231247,763.871094,169881.5938,675.199951,92.5
2020/07/31 10:45:00,25.089998,8.3875,34.429996,52.006248,767.871094,169881.5938,672.799988,94
2020/07/31 11:00:00,25.089998,8.3875,34.439999,52.243748,763.871094,169881.5938,675.199951,93.5
2020/07/31 11:15:00,25.004999,8.45,34.449997,52.206249,763.871094,169881.5938,672.799988,97.5
2020/07/31 11:30:00,25.109999,8.3875,34.429996,52.231247,763.871094,169881.5938,675.199951,95
2020/07/31 11:45:00,25.109999,8.384999,34.419998,52.231247,763.871094,169881.5938,672.799988,96
2020/07/31 12:00:00,25.109999,8.3825,34.419998,52,767.859375,169881.5938,673.599976,97
2020/07/31 12:15:00,25.109999,8.3825,34.419998,52.237499,763.867187,169881.5938,675.199951,100
2020/07/31 12:30:00,25.004999,8.445,34.419998,52.231247,763.867187,169881.5938,672,97
2020/07/31 12:45:00,25.004999,8.442499,34.399998,52.231247,763.867187,169881.5938,673.599976,97
2020/07/31 13:00:00,25.039999,8.259999,34.429996,52.174999,763.867187,169881.5938,672.799988,96
2020/07/31 13:15:00,25.035,8.322499,34.419998,52.162498,763.867187,169881.5938,672,96.5
2020/07/31 13:30:00,25.019999,8.259999,34.429996,52.074997,763.863281,169881.5938,672,98
2020/07/31 13:45:00,25.08,8.2575,34.419998,52.068748,763.867187,169728,674.399963,102
2020/07/31 14:00:00,25.08,8.2575,34.41,52.112499,763.871094,169881.5938,672.799988,103
2020/07/31 14:15:00,25.119999,8.2575,34.41,52.056248,763.871094,169881.5938,673.599976,96.5
2020/07/31 14:30:00,25.059999,8.254999,34.399998,52.068748,763.875,169881.5938,674.399963,97.5
2020/07/31 14:45:00,25.08,8.2525,34.389999,52.0625,763.875,169881.5938,673.599976,102
2020/07/31 15:00:00,25.009998,8.379999,34.389999,52.068748,763.875,169881.5938,673.599976,97.5
2020/07/31 15:15:00,25.049999,8.424999,34.049999,52.137497,763.875,169881.5938,672.799988,99.5
2020/07/31 15:30:00,25.089998,8.3775,34.379997,52.193748,763.867187,169881.5938,675.199951,97
2020/07/31 15:45:00,25.004999,8.4675,34.189999,51.9375,763.878906,169881.5938,672,100.5
2020/07/31 16:00:00,25.07,8.41,34.199997,51.949997,763.875,169881.5938,672.799988,99.5
2020/07/31 16:15:00,25.089998,8.375,34.349998,52.15625,763.875,169881.5938,672.799988,96
2020/07/31 16:30:00,25.089998,8.434999,34.089996,52.149998,763.875,169881.5938,673.599976,96.5
2020/07/31 16:45:00,25.035,8.122499,34.089996,52.199997,759.871094,169728,675.199951,100.5
2020/07/31 17:00:00,25.115,8.122499,34.079998,52.1875,759.871094,169881.5938,672.799988,97.5
2020/07/31 17:15:00,25.025,8.495,34.07,52.09375,763.875,169881.5938,675.199951,96.5
2020/07/31 17:30:00,25.044998,8.495,34.07,52.118748,763.878906,169907.1875,675.199951,97.5
2020/07/31 17:45:00,25.064999,8.492499,34.07,52.131248,763.878906,169881.5938,674.399963,101
2020/07/31 18:00:00,25.044998,8.492499,34.059998,52.112499,763.871094,169881.5938,673.599976,96.5
2020/07/31 18:15:00,25.044998,8.49,34.059998,52.125,763.863281,169881.5938,672.799988,98.5
2020/07/31 18:30:00,25.044998,8.487499,34.039997,52.081249,763.867187,169881.5938,675.199951,95.5
2020/07/31 18:45:00,25.044998,8.474999,34.219997,51.849998,763.871094,169881.5938,675.199951,94.5
2020/07/31 19:00:00,25.044998,8.482499,34.009998,52.137497,763.871094,169881.5938,674.399963,97.5
2020/07/31 19:15:00,25.064999,8.48,34,52.081249,763.875,169881.5938,675.199951,93
2020/07/31 19:30:00,25.064999,8.482499,34.009998,52.131248,763.871094,169881.5938,675.199951,95
2020/07/31 19:45:00,25.044998,8.492499,34.059998,52.15625,763.878906,169881.5938,674.399963,96.5
2020/07/31 20:00:00,25.044998,8.49,34.049999,52.174999,763.875,169881.5938,675.199951,92.5
2020/07/31 20:15:00,25.044998,8.49,34.049999,52.162498,763.875,169881.5938,675.199951,95.5
2020/07/31 20:30:00,25.044998,8.487499,34.029999,52.15625,763.875,169881.5938,674.399963,94.5
2020/07/31 20:45:00,25.044998,8.485,34.019997,52.174999,763.867187,169881.5938,672.799988,93
2020/07/31 21:00:00,25.044998,8.485,34.019997,52.168747,763.871094,169881.5938,672.799988,96.5
2020/07/31 21:15:00,25.044998,8.485,34.019997,52.206249,763.875,169881.5938,674.399963,91.5
2020/07/31 21:30:00,25.064999,8.485,34.019997,52.193748,763.871094,169881.5938,675.199951,97.5
2020/07/31 21:45:00,25.044998,8.485,34.019997,52.193748,763.875,169881.5938,673.599976,93
2020/07/31 22:00:00,25.044998,8.482499,34.009998,52.21875,763.875,169881.5938,672,96
2020/07/31 22:15:00,25.044998,8.482499,34,52.212498,763.875,169881.5938,672.799988,95
2020/07/31 22:30:00,25.025,8.48,34,52.237499,763.875,169881.5938,672.799988,94.5
2020/07/31 22:45:00,25.025,8.48,34,52.206249,763.875,169753.5938,672,90.5
2020/07/31 23:00:00,25.044998,8.48,34.239998,51.9375,763.867187,169881.5938,673.599976,93
2020/07/31 23:15:00,25.044998,8.4775,34.239998,51.987499,763.871094,169881.5938,675.199951,93.5
2020/07/31 23:30:00,25.025,8.474999,34.219997,51.931248,763.871094,169881.5938,674.399963,92
2020/07/31 23:45:00,25.044998,8.474999,34.219997,51.962498,763.875,169881.5938,672,94.5
2020/08/01 00:00:00,25.025,8.4775,34.219997,51.818748,763.875,169881.5938,672.799988,92.5
2020/08/01 00:15:00,25.025,8.497499,34.089996,52.018749,763.867187,169881.5938,675.199951,93.5
2020/08/01 00:30:00,25.025,8.4375,34.359997,52.056248,763.875,169881.5938,675.199951,90
2020/08/01 00:45:00,25.025,8.445,34.389999,52.074997,763.875,169881.5938,672.799988,91
2020/08/01 01:00:00,25.044998,8.497499,34.099998,52.043747,763.875,169881.5938,672,91
2020/08/01 01:15:00,25.004999,8.497499,34.089996,52.043747,763.871094,169881.5938,675.199951,91.5
2020/08/01 01:30:00,25.004999,8.4375,34.349998,52,763.875,169881.5938,675.199951,88.5
2020/08/01 01:45:00,25.025,8.4375,34.349998,52.037498,763.871094,169881.5938,675.199951,91
2020/08/01 02:00:00,25.004999,8.497499,34.089996,52.006248,763.875,169779.1875,673.599976,92.5
2020/08/01 02:15:00,25.004999,8.497499,34.089996,52.231247,759.867187,169881.5938,674.399963,89
2020/08/01 02:30:00,25.004999,8.497499,34.089996,52.231247,759.875,169881.5938,674.399963,92
2020/08/01 02:45:00,25.004999,8.497499,34.099998,52.237499,759.875,169881.5938,673.599976,90.5
2020/08/01 03:00:00,25.004999,8.4375,34.349998,52.018749,763.875,169881.5938,672.799988,89.5
2020/08/01 03:15:00,25.109999,8.434999,34.089996,52.237499,759.875,169881.5938,672,92
2020/08/01 03:30:00,25.109999,8.434999,34.089996,52.168747,759.878906,169804.7969,672,90.5
2020/08/01 03:45:00,25.109999,8.434999,34.089996,52.174999,759.875,169907.1875,675.199951,90
2020/08/01 04:00:00,25.089998,8.434999,34.089996,52.149998,759.875,169881.5938,672,89.5
2020/08/01 04:15:00,25.109999,8.434999,34.079998,52.099998,759.875,169907.1875,675.199951,90
2020/08/01 04:30:00,25.109999,8.434999,34.079998,52.056248,759.878906,169881.5938,673.599976,89.5
2020/08/01 04:45:00,25.109999,8.434999,34.07,52.024998,759.878906,169881.5938,674.399963,88
2020/08/01 05:00:00,25.074999,8.372499,34.07,52.21875,755.878906,169676.7969,673.599976,91.5
2020/08/01 05:15:00,25.074999,8.372499,34.059998,52.237499,755.878906,169881.5938,673.599976,89
2020/08/01 05:30:00,25.054998,8.372499,34.059998,52.212498,755.878906,169881.5938,672.799988,88.5
2020/08/01 05:45:00,25.054998,8.37,34.049999,52.243748,755.878906,169881.5938,672.799988,89
2020/08/01 06:00:00,25.054998,8.37,34.049999,52.018749,759.882812,169881.5938,673.599976,89.5
2020/08/01 06:15:00,25.054998,8.37,34.039997,52,759.882812,169881.5938,675.199951,87
2020/08/01 06:30:00,25.089998,7.96625,34.039997,52.125,755.875,169881.5938,672.799988,91.5
2020/08/01 06:45:00,25.019999,8.0575,34.039997,52.03125,755.878906,169881.5938,672,90.5
2020/08/01 07:00:00,25.014999,8.367499,34.039997,52.143749,755.875,169881.5938,672,88
2020/08/01 07:15:00,25.035,8.37,34.039997,52.193748,755.875,169881.5938,675.199951,88.5
2020/08/01 07:30:00,25.035,8.36,34.239998,51.90625,755.875,169881.5938,673.599976,88.5
2020/08/01 07:45:00,25.054998,8.367499,34.039997,52.131248,755.878906,169881.5938,672,90.5
2020/08/01 08:00:00,25.07,8.429999,34.049999,52.193748,755.867187,169728,675.199951,87
2020/08/01 08:15:00,25.089998,8.429999,34.059998,52.193748,755.875,169881.5938,672,93.5
2020/08/01 08:30:00,25.089998,8.4275,34.049999,52.193748,755.875,169881.5938,672,93
2020/08/01 08:45:00,25.064999,8.492499,34.07,52.143749,751.871094,169881.5938,672.799988,90.5
2020/08/01 09:00:00,25.084999,8.492499,34.079998,52.125,747.878906,169881.5938,672.799988,93
2020/08/01 09:15:00,25.064999,8.49,34.079998,52.074997,747.875,169881.5938,672,96
2020/08/01 09:30:00,25.084999,8.49,34.079998,52.006248,747.875,169881.5938,672,92
2020/08/01 09:45:00,25.084999,8.49,34.079998,52.206249,743.875,169881.5938,672,92.5
2020/08/01 10:00:00,25.084999,8.487499,34.07,52.125,743.871094,169881.5938,673.599976,91.5
2020/08/01 10:15:00,25.105,8.487499,34.079998,52.181248,743.871094,169881.5938,675.199951,94.5
2020/08/01 10:30:00,25.084999,8.485,34.059998,52.181248,743.871094,169881.5938,672.799988,95.5
2020/08/01 10:45:00,25.084999,8.487499,34.059998,52.143749,743.871094,169881.5938,672,97.5
2020/08/01 11:00:00,25.064999,8.482499,34.029999,52.212498,743.871094,169881.5938,675.199951,95.5
2020/08/01 11:15:00,25.089998,8.419999,34.029999,52.206249,743.871094,169881.5938,675.199951,95.5
2020/08/01 11:30:00,25.054998,8.355,34.009998,52.131248,747.871094,169881.5938,672,97
2020/08/01 11:45:00,25.054998,8.355,34,52.087498,751.871094,169881.5938,674.399963,94.5
2020/08/01 12:00:00,25.074999,8.355,34,52.143749,751.871094,169881.5938,672.799988,96
2020/08/01 12:15:00,25.109999,8.415,34,52.231247,751.867187,169881.5938,672.799988,99.5
2020/08/01 12:30:00,25.004999,8.4775,34.239998,51.987499,751.871094,169881.5938,672,98.5
2020/08/01 12:45:00,25.004999,8.474999,34.219997,51.75,755.871094,169625.5938,672.799988,99
2020/08/01 13:00:00,25.004999,8.4725,34.199997,51.75,755.875,169881.5938,673.599976,96.5
2020/08/01 13:15:00,25.004999,8.4725,34.209999,51.993748,751.878906,169881.5938,675.199951,96
2020/08/01 13:30:00,25.004999,8.469999,34.199997,51.762497,755.871094,169881.5938,674.399963,98.5
2020/08/01 13:45:00,25.025,8.4675,34.169998,51.8125,755.871094,169881.5938,672.799988,100
2020/08/01 14:00:00,25.025,8.4625,34.139999,51.837498,755.875,169881.5938,673.599976,101
2020/08/01 14:15:00,25.025,8.452499,34.089996,51.875,755.871094,169881.5938,672,98.5
2020/08/01 14:30:00,25.044998,8.459999,34.129997,51.868748,755.871094,169881.5938,672.799988,100.5
2020/08/01 14:45:00,25.044998,8.4575,34.119999,51.90625,755.875,169881.5938,673.599976,100.5
2020/08/01 15:00:00,25.025,8.452499,34.089996,51.862499,755.882812,169881.5938,673.599976,93.5
2020/08/01 15:15:00,25.044998,8.45,34.07,51.862499,755.878906,169881.5938,672.799988,99
2020/08/01 15:30:00,25.044998,8.447499,34.07,51.90625,755.875,169881.5938,675.199951,97.5
2020/08/01 15:45:00,25.044998,8.445,34.049999,51.918747,755.875,169881.5938,673.599976,96.5
2020/08/01 16:00:00,25.044998,8.445,34.039997,51.9375,755.878906,169881.5938,675.199951,97
2020/08/01 16:15:00,25.119999,8.004999,34.029999,51.96875,751.871094,169881.5938,672,103
2020/08/01 16:30:00,25.094999,8.0625,34.009998,51.849998,751.875,169881.5938,672.799988,100.5
2020/08/01 16:45:00,25.049999,8.125,34,51.837498,751.867187,169881.5938,675.199951,95.5
2020/08/01 17:00:00,25.025,8.4375,34,51.762497,755.867187,169881.5938,672,99
2020/08/01 17:15:00,25.044998,8.495,33.989998,51.568748,755.875,169881.5938,672,98.5
2020/08/01 17:30:00,25.044998,8.495,33.989998,51.606247,755.871094,169881.5938,673.599976,99.5
2020/08/01 17:45:00,25.044998,8.492499,33.98,51.631248,755.871094,169881.5938,673.599976,94.5
2020/08/01 18:00:00,25.044998,8.49,33.969997,51.643749,755.871094,169881.5938,672,98
2020/08/01 18:15:00,25.044998,8.492499,33.969997,51.643749,755.875,169881.5938,672.799988,97
2020/08/01 18:30:00,25.064999,8.49,33.949997,51.599998,755.875,169881.5938,675.199951,93
2020/08/01 18:45:00,25.044998,8.49,33.959999,51.618748,755.871094,169881.5938,672,94
2020/08/01 19:00:00,25.064999,8.49,33.959999,51.631248,755.875,169881.5938,673.599976,95
2020/08/01 19:15:00,25.064999,8.492499,33.969997,51.618748,755.878906,169881.5938,673.599976,94
2020/08/01 19:30:00,25.044998,8.487499,33.949997,51.612499,755.875,169881.5938,673.599976,94
2020/08/01 19:45:00,25.044998,8.485,33.929996,51.599998,755.875,169881.5938,674.399963,93
2020/08/01 20:00:00,25.044998,8.487499,33.939999,51.612499,755.875,169881.5938,672.799988,94.5
2020/08/01 20:15:00,25.044998,8.487499,33.939999,51.65625,755.867187,169881.5938,672,94.5
2020/08/01 20:30:00,25.064999,8.487499,33.939999,51.662498,755.878906,169881.5938,672.799988,95
2020/08/01 20:45:00,25.044998,8.485,33.929996,51.681248,755.875,169830.3906,674.399963,89
2020/08/01 21:00:00,25.064999,8.485,33.929996,51.649998,755.878906,169881.5938,672,94.5
2020/08/01 21:15:00,25.044998,8.485,33.919998,51.674999,755.875,169881.5938,674.399963,93.5
2020/08/01 21:30:00,25.064999,8.482499,33.919998,51.71875,755.878906,169881.5938,673.599976,93.5
2020/08/01 21:45:00,25.044998,8.482499,33.91,51.693748,755.875,169881.5938,673.599976,93.5
2020/08/01 22:00:00,25.044998,8.48,33.899998,51.712498,755.875,169881.5938,675.199951,91
2020/08/01 22:15:00,25.025,8.48,33.899998,51.71875,755.878906,169907.1875,673.599976,92.5
2020/08/01 22:30:00,25.084999,8.4775,33.889999,51.537498,755.875,169881.5938,675.199951,90
2020/08/01 22:45:00,25.064999,8.4775,33.889999,51.53125,755.875,169881.5938,672,91
2020/08/01 23:00:00,25.105,8.474999,33.879997,51.568748,755.871094,169881.5938,673.599976,90.5
2020/08/01 23:15:00,25.064999,8.474999,33.879997,51.53125,755.878906,169881.5938,673.599976,92.5
2020/08/01 23:30:00,25.064999,8.497499,33.66,51.262497,755.875,169881.5938,675.199951,93
2020/08/01 23:45:00,25.064999,8.44,34.029999,51.756248,755.878906,169881.5938,675.199951,89
2020/08/02 00:00:00,25.044998,8.485,33.589996,51.362499,755.875,169907.1875,672,91
2020/08/02 00:15:00,25.025,8.49,33.949997,51.71875,755.875,169881.5938,672.799988,90
2020/08/02 00:30:00,25.004999,8.485,33.589996,51.28125,759.875,169881.5938,674.399963,92
2020/08/02 00:45:00,25.025,8.459999,33.799999,51.518749,759.878906,169881.5938,674.399963,93
2020/08/02 01:00:00,25.044998,8.442499,34.039997,51.806248,759.878906,169881.5938,672,91.5
2020/08/02 01:15:00,25.044998,8.48,33.57,51.493748,755.871094,169881.5938,674.399963,87.5
2020/08/02 01:30:00,25.044998,8.48,33.559998,51.493748,755.875,169907.1875,672.799988,90
2020/08/02 01:45:00,25.044998,8.4675,33.839996,51.71875,755.875,169881.5938,672,89.5
2020/08/02 02:00:00,25.025,8.495,33.639999,51.443748,755.871094,169881.5938,675.199951,89.5
2020/08/02 02:15:00,25.004999,8.45,33.98,51.274998,759.875,169881.5938,674.399963,87
2020/08/02 02:30:00,25.044998,8.485,34.349998,52.487499,755.875,169881.5938,675.199951,90
2020/08/02 02:45:00,25.025,8.4775,34.309998,52.487499,755.878906,169881.5938,674.399963,91
2020/08/02 03:00:00,25.044998,8.44,34.359997,52.21875,755.878906,169881.5938,672.799988,90
2020/08/02 03:15:00,25.025,8.442499,34.369999,52.206249,755.878906,169881.5938,674.399963,89.5
2020/08/02 03:30:00,25.025,8.4375,34.339996,52.1875,755.875,169881.5938,672,90.5
2020/08/02 03:45:00,25.025,8.497499,34.079998,52.21875,755.875,169881.5938,672.799988,89.5
2020/08/02 04:00:00,25.025,8.497499,34.079998,52,759.875,169881.5938,674.399963,88.5
2020/08/02 04:15:00,25.025,8.497499,34.07,52.037498,759.875,169881.5938,675.199951,87
