datetime,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_Temp_Crabwalk_F,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_Temp_C,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_pH,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_Salinity,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_Conductivity,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_ORP
2011/07/26 15:00:00,76.8875,24.9,8.5,29.6,45.7,272
2011/07/26 15:15:00,76.8875,24.9,8.5,29.6,45.7,275
2011/07/26 15:30:00,76.8875,24.9,8.5,29.6,45.8,276
2011/07/26 15:45:00,76.9438,24.9,8.5,29.6,45.8,276
2011/07/26 16:00:00,76.9438,24.9,8.5,29.6,45.8,276
2011/07/26 16:15:00,76.9438,24.9,8.5,29.6,45.8,275
2011/07/26 16:30:00,76.9438,24.9,8.5,29.6,45.8,275
2011/07/26 16:45:00,76.9438,24.9,8.5,29.6,45.8,275
2011/07/26 17:00:00,76.9438,24.9,8.5,29.6,45.8,273
2011/07/26 17:15:00,76.9438,24.9,8.5,29.6,45.8,275
2011/07/26 17:30:00,76.9438,24.9,8.5,29.6,45.8,273
2011/07/26 17:45:00,76.9438,24.9,8.5,29.6,45.7,275
2011/07/26 18:00:00,76.9438,24.9,8.5,29.6,45.8,277
2011/07/26 18:15:00,76.9438,24.9,8.5,29.6,45.8,276
2011/07/26 18:30:00,76.8875,24.9,8.5,29.6,45.8,276
2011/07/26 18:45:00,76.9438,24.9,8.5,29.6,45.8,276
2011/07/26 19:00:00,76.9438,25,8.5,29.6,45.8,276
2011/07/26 19:15:00,76.8875,25,8.5,29.6,45.8,276
2011/07/26 19:30:00,76.9438,25,8.5,29.6,45.8,276
2011/07/26 19:45:00,76.8875,25,8.5,29.6,45.8,276
2011/07/26 20:00:00,76.8875,25,8.5,29.6,45.8,276
2011/07/26 20:15:00,76.8875,25,8.5,29.6,45.8,275
2011/07/26 20:30:00,76.8875,25,8.5,29.6,45.8,276
2011/07/26 20:45:00,76.8875,25,8.5,29.6,45.8,276
2011/07/26 21:00:00,76.8875,25,8.5,29.6,45.8,276
2011/07/26 21:15:00,76.8875,25,8.5,29.6,45.8,276
2011/07/26 21:30:00,76.8875,25,8.5,29.6,45.8,276
2011/07/26 21:45:00,76.8875,25,8.5,29.6,45.8,277
2011/07/26 22:00:00,76.8875,25,8.5,29.6,45.8,277
2011/07/26 22:15:00,76.9438,25,8.5,29.6,45.8,276
2011/07/26 22:30:00,76.8875,25,8.5,29.6,45.8,277
2011/07/26 22:45:00,76.9438,25,8.5,29.6,45.8,277
2011/07/26 23:00:00,76.8875,25,8.5,29.6,45.8,277
2011/07/26 23:15:00,76.8875,25,8.5,29.6,45.8,276
2011/07/26 23:30:00,76.8875,25,8.5,29.6,45.8,275
2011/07/26 23:45:00,76.8875,25,8.5,29.6,45.8,275
2011/07/27 00:00:00,76.8875,25,8.5,29.6,45.8,276
2011/07/27 00:15:00,76.8875,25,8.5,29.6,45.8,277
2011/07/27 00:30:00,76.8875,25,8.5,29.6,45.8,276
2011/07/27 00:45:00,76.8875,25,8.5,29.6,45.8,276
2011/07/27 01:00:00,76.8875,25,8.5,29.6,45.8,277
2011/07/27 01:15:00,76.9438,25,8.5,29.6,45.8,277
2011/07/27 01:30:00,76.8875,25,8.5,29.6,45.8,276
2011/07/27 01:45:00,76.8875,25,8.5,29.6,45.8,276
2011/07/27 02:00:00,76.8875,25,8.5,29.6,45.8,276
2011/07/27 02:15:00,76.8875,25,8.5,29.6,45.8,277
2011/07/27 02:30:00,76.8875,25,8.5,29.6,45.8,276
2011/07/27 02:45:00,76.8875,25,8.5,29.6,45.8,276
2011/07/27 03:00:00,76.8312,24.9,8.5,29.6,45.8,276
2011/07/27 03:15:00,76.8875,24.9,8.5,29.6,45.7,274
2011/07/27 03:30:00,76.8312,24.9,8.5,29.6,45.7,272
2011/07/27 03:45:00,76.8875,24.9,8.5,29.6,45.7,273
2011/07/27 04:00:00,76.8312,24.9,8.5,29.6,45.7,274
2011/07/27 04:15:00,76.8312,24.9,8.5,29.6,45.7,275
2011/07/27 04:30:00,76.8312,24.9,8.5,29.6,45.7,275
2011/07/27 04:45:00,76.8312,24.9,8.5,29.6,45.7,275
2011/07/27 05:00:00,76.8312,24.9,8.5,29.6,45.7,275
2011/07/27 05:15:00,76.8312,24.9,8.5,29.6,45.7,276
2011/07/27 05:30:00,76.775,24.9,8.5,29.6,45.7,277
2011/07/27 05:45:00,76.8312,24.9,8.5,29.6,45.7,276
2011/07/27 06:00:00,76.8312,24.9,8.5,29.6,45.7,277
2011/07/27 06:15:00,76.8312,24.9,8.5,29.6,45.7,277
2011/07/27 06:30:00,76.8875,24.9,8.5,29.6,45.7,278
2011/07/27 06:45:00,76.8312,24.9,8.5,29.6,45.7,278
2011/07/27 07:00:00,76.775,24.9,8.5,29.6,45.7,278
2011/07/27 07:15:00,76.775,24.9,8.5,29.6,45.7,278
2011/07/27 07:30:00,76.7188,24.9,8.5,29.6,45.7,278
2011/07/27 07:45:00,76.775,24.9,8.5,29.6,45.7,278
2011/07/27 08:00:00,76.775,24.9,8.5,29.6,45.7,279
2011/07/27 08:15:00,76.8312,24.9,8.5,29.6,45.7,279
2011/07/27 08:30:00,76.8312,24.9,8.5,29.6,45.7,279
2011/07/27 08:45:00,76.8312,24.9,8.5,29.6,45.7,280
2011/07/27 09:00:00,76.8312,24.9,8.5,29.6,45.7,280
2011/07/27 09:15:00,76.8312,24.9,8.5,29.6,45.7,279
2011/07/27 09:30:00,76.775,24.9,8.5,29.6,45.7,280
2011/07/27 09:45:00,76.8312,24.9,8.5,29.6,45.7,280
2011/07/27 10:00:00,76.8875,24.9,8.5,29.6,45.7,280
2011/07/27 10:15:00,76.8875,25,8.5,29.6,45.8,280
2011/07/27 10:30:00,76.9438,25,8.5,29.6,45.8,281
2011/07/27 10:45:00,77,25,8.5,29.6,45.8,282
2011/07/27 11:00:00,77,25,8.5,29.6,45.8,282
2011/07/27 11:15:00,77,25,8.5,29.6,45.8,282
2011/07/27 11:30:00,77,25,8.5,29.6,45.8,282
2011/07/27 11:45:00,77.0563,25.1,8.5,29.6,45.9,281
2011/07/27 12:00:00,77.0563,25.1,8.5,29.6,45.9,282
2011/07/27 12:15:00,77.1125,25.1,8.5,29.6,45.9,282
2011/07/27 12:30:00,77.1125,25.1,8.5,29.6,45.9,280
2011/07/27 12:45:00,77.1688,25.1,8.5,29.6,45.9,280
2011/07/27 13:00:00,77.225,25.1,8.5,29.6,45.9,281
2011/07/27 13:15:00,77.225,25.1,8.5,29.6,45.9,281
2011/07/27 13:30:00,77.225,25.2,8.5,29.6,45.9,281
2011/07/27 13:45:00,77.2813,25.2,8.5,29.6,45.9,281
2011/07/27 14:00:00,77.2813,25.2,8.5,29.6,45.9,282
2011/07/27 14:15:00,77.2813,25.2,8.5,29.6,46,282
2011/07/27 14:30:00,77.3375,25.2,8.5,29.6,46,280
2011/07/27 14:45:00,77.3375,25.2,8.5,29.6,46,280
2011/07/27 15:00:00,77.3937,25.2,8.5,29.6,46,281
2011/07/27 15:15:00,77.3937,25.2,8.5,29.6,46,280
2011/07/27 15:30:00,77.3375,25.2,8.5,29.6,46,280
2011/07/27 15:45:00,77.3375,25.2,8.5,29.6,46,280
2011/07/27 16:00:00,77.3937,25.2,8.5,29.6,46,280
2011/07/27 16:15:00,77.3937,25.2,8.5,29.6,46,280
2011/07/27 16:30:00,77.3937,25.2,8.5,29.6,46,280
2011/07/27 16:45:00,77.3937,25.2,8.5,29.6,46,280
2011/07/27 17:00:00,77.45,25.2,8.5,29.6,46,280
2011/07/27 17:15:00,77.3937,25.2,8.5,29.6,46,280
2011/07/27 17:30:00,77.3937,25.2,8.5,29.6,46,279
2011/07/27 17:45:00,77.45,25.2,8.5,29.6,46,279
2011/07/27 18:00:00,77.3937,25.2,8.5,29.6,46,279
2011/07/27 18:15:00,77.3937,25.2,8.5,29.6,46,280
2011/07/27 18:30:00,77.45,25.2,8.5,29.6,46,280
2011/07/27 18:45:00,77.3937,25.2,8.5,29.6,46,279
2011/07/27 19:00:00,77.3937,25.2,8.5,29.6,46,279
2011/07/27 19:15:00,77.45,25.2,8.5,29.6,46,279
2011/07/27 19:30:00,77.45,25.2,8.5,29.6,46,279
2011/07/27 19:45:00,77.45,25.2,8.5,29.6,46,279
2011/07/27 20:00:00,77.45,25.2,8.5,29.6,46,279
2011/07/27 20:15:00,77.5063,25.2,8.5,29.6,46,279
2011/07/27 20:30:00,77.45,25.2,8.5,29.6,46,279
2011/07/27 20:45:00,77.45,25.2,8.5,29.6,46,279
2011/07/27 21:00:00,77.45,25.2,8.5,29.6,46,279
2011/07/27 21:15:00,77.45,25.2,8.5,29.6,46,279
2011/07/27 21:30:00,77.45,25.2,8.5,29.6,46,280
2011/07/27 21:45:00,77.3937,25.2,8.5,29.6,46,279
2011/07/27 22:00:00,77.45,25.2,8.5,29.6,46,279
2011/07/27 22:15:00,77.3937,25.2,8.5,29.6,46,280
2011/07/27 22:30:00,77.3937,25.2,8.5,29.6,46,279
2011/07/27 22:45:00,77.3937,25.2,8.5,29.6,46,278
2011/07/27 23:00:00,77.3937,25.2,8.5,29.6,46,278
2011/07/27 23:15:00,77.3937,25.2,8.5,29.6,46,278
2011/07/27 23:30:00,77.3937,25.2,8.5,29.6,46,279
2011/07/27 23:45:00,77.3937,25.2,8.5,29.6,46,278
2011/07/28 00:00:00,77.3937,25.2,8.5,29.6,46,278
2011/07/28 00:15:00,77.3937,25.2,8.5,29.6,46,278
2011/07/28 00:30:00,77.3937,25.2,8.5,29.6,46,278
2011/07/28 00:45:00,77.3937,25.2,8.5,29.6,46,278
2011/07/28 01:00:00,77.3937,25.2,8.5,29.6,46,278
2011/07/28 01:15:00,77.3937,25.2,8.5,29.6,46,278
2011/07/28 01:30:00,77.3937,25.2,8.5,29.6,46,278
2011/07/28 01:45:00,77.3375,25.2,8.5,29.6,46,279
2011/07/28 02:00:00,77.3375,25.2,8.5,29.6,46,279
2011/07/28 02:15:00,77.3375,25.2,8.5,29.6,46,278
2011/07/28 02:30:00,77.3375,25.2,8.5,29.6,46,279
2011/07/28 02:45:00,77.3937,25.2,8.5,29.6,46,278
2011/07/28 03:00:00,77.3375,25.2,8.5,29.6,46,279
2011/07/28 03:15:00,77.3375,25.2,8.5,29.6,46,279
2011/07/28 03:30:00,77.3375,25.2,8.5,29.6,45.9,279
2011/07/28 03:45:00,77.3375,25.2,8.5,29.6,45.9,278
2011/07/28 04:00:00,77.3375,25.2,8.5,29.6,45.9,278
2011/07/28 04:15:00,77.3375,25.2,8.5,29.6,45.9,279
2011/07/28 04:30:00,77.3375,25.2,8.5,29.5,45.9,279
2011/07/28 04:45:00,77.2813,25.2,8.5,29.5,45.9,279
2011/07/28 05:00:00,77.3375,25.2,8.5,29.5,45.9,279
2011/07/28 05:15:00,77.3375,25.2,8.5,29.5,45.9,279
2011/07/28 05:30:00,77.2813,25.2,8.5,29.5,45.9,279
2011/07/28 05:45:00,77.2813,25.2,8.5,29.5,45.8,278
2011/07/28 06:00:00,77.3375,25.2,8.5,29.5,45.8,278
2011/07/28 06:15:00,77.2813,25.2,8.5,29.5,45.8,279
2011/07/28 06:30:00,77.2813,25.2,8.5,29.5,45.8,280
2011/07/28 06:45:00,77.2813,25.2,8.5,29.5,45.8,280
2011/07/28 07:00:00,77.2813,25.2,8.5,29.5,45.8,281
2011/07/28 07:15:00,77.2813,25.2,8.5,29.5,45.8,280
2011/07/28 07:30:00,77.2813,25.2,8.5,29.5,45.8,281
2011/07/28 07:45:00,77.2813,25.2,8.5,29.5,45.8,281
2011/07/28 08:00:00,77.2813,25.2,8.5,29.5,45.8,281
2011/07/28 08:15:00,77.2813,25.2,8.5,29.4,45.7,281
2011/07/28 08:30:00,77.3375,25.2,8.5,29.4,45.7,282
2011/07/28 08:45:00,77.3375,25.2,8.5,29.4,45.7,282
2011/07/28 09:00:00,77.3375,25.2,8.5,29.4,45.7,283
2011/07/28 09:15:00,77.3937,25.2,8.5,29.4,45.7,284
2011/07/28 09:30:00,77.3937,25.2,8.5,29.4,45.7,283
2011/07/28 09:45:00,77.3937,25.2,8.5,29.4,45.7,283
2011/07/28 10:00:00,77.3937,25.2,8.5,29.4,45.7,283
2011/07/28 10:15:00,77.3937,25.2,8.5,29.4,45.7,284
2011/07/28 10:30:00,77.3937,25.2,8.5,29.4,45.7,284
2011/07/28 10:45:00,77.3937,25.3,8.5,29.4,45.7,283
2011/07/28 11:00:00,77.45,25.3,8.5,29.4,45.7,283
2011/07/28 11:15:00,77.5063,25.3,8.5,29.4,45.7,282
2011/07/28 11:30:00,77.5063,25.3,8.5,29.4,45.7,282
2011/07/28 11:45:00,77.5625,25.3,8.5,29.4,45.8,282
2011/07/28 12:00:00,77.5625,25.3,8.5,29.4,45.8,282
2011/07/28 12:15:00,77.6188,25.3,8.5,29.3,45.8,282
2011/07/28 12:30:00,77.675,25.4,8.5,29.3,45.8,282
2011/07/28 12:45:00,77.675,25.4,8.5,29.3,45.8,283
2011/07/28 13:00:00,77.675,25.4,8.5,29.3,45.8,283
2011/07/28 13:15:00,77.7313,25.4,8.5,29.3,45.8,281
2011/07/28 13:30:00,77.7313,25.4,8.5,29.3,45.8,282
2011/07/28 13:45:00,77.7875,25.4,8.5,29.3,45.8,281
2011/07/28 14:00:00,77.7875,25.5,8.5,29.3,45.8,282
2011/07/28 14:15:00,77.7875,25.5,8.5,29.3,45.8,282
2011/07/28 14:30:00,77.8438,25.5,8.5,29.3,45.8,282
2011/07/28 14:45:00,77.7875,25.5,8.5,29.3,45.8,282
2011/07/28 15:00:00,77.9,25.5,8.5,29.3,45.8,280
2011/07/28 15:15:00,77.8438,25.5,8.5,29.3,45.8,272
2011/07/28 15:30:00,77.9,25.5,8.5,29.3,45.8,276
2011/07/28 15:45:00,77.9,25.5,8.5,29.2,45.8,274
2011/07/28 16:00:00,77.9562,25.5,8.5,29.2,45.8,275
2011/07/28 16:15:00,77.9,25.5,8.5,29.2,45.8,276
2011/07/28 16:30:00,77.9,25.5,8.5,29.2,45.8,268
2011/07/28 16:45:00,77.9562,25.5,8.5,29.2,45.8,274
2011/07/28 17:00:00,77.9562,25.5,8.5,29.2,45.8,267
2011/07/28 17:15:00,77.9562,25.5,8.5,29.2,45.8,275
2011/07/28 17:30:00,78.0125,25.5,8.5,29.2,45.8,272
2011/07/28 17:45:00,78.0125,25.5,8.5,29.2,45.8,275
2011/07/28 18:00:00,77.9562,25.5,8.5,29.2,45.8,277
2011/07/28 18:15:00,77.9562,25.5,8.5,29.2,45.8,277
2011/07/28 18:30:00,77.9562,25.5,8.5,29.2,45.8,278
2011/07/28 18:45:00,77.9562,25.5,8.5,29.2,45.8,278
2011/07/28 19:00:00,77.9562,25.5,8.5,29.2,45.8,278
2011/07/28 19:15:00,78.0125,25.5,8.5,29.2,45.8,278
2011/07/28 19:30:00,77.9562,25.5,8.5,29.2,45.8,279
2011/07/28 19:45:00,77.9562,25.5,8.5,29.2,45.8,279
2011/07/28 20:00:00,77.9562,25.5,8.5,29.2,45.8,279
2011/07/28 20:15:00,78.0125,25.5,8.5,29.2,45.8,279
2011/07/28 20:30:00,77.9562,25.5,8.5,29.2,45.8,279
2011/07/28 20:45:00,77.9562,25.5,8.5,29.2,45.8,279
2011/07/28 21:00:00,77.9562,25.5,8.5,29.2,45.8,279
2011/07/28 21:15:00,77.9562,25.5,8.5,29.2,45.8,280
2011/07/28 21:30:00,77.9562,25.5,8.5,29.2,45.8,278
2011/07/28 21:45:00,77.9562,25.5,8.5,29.2,45.8,278
2011/07/28 22:00:00,77.9562,25.5,8.5,29.2,45.8,278
2011/07/28 22:15:00,77.9562,25.5,8.5,29.2,45.8,278
2011/07/28 22:30:00,77.9562,25.5,8.5,29.2,45.8,278
2011/07/28 22:45:00,77.9562,25.5,8.5,29.2,45.8,280
2011/07/28 23:00:00,77.9562,25.5,8.5,29.2,45.8,279
2011/07/28 23:15:00,77.9,25.5,8.5,29.2,45.8,277
2011/07/28 23:30:00,77.9,25.5,8.5,29.2,45.8,276
2011/07/28 23:45:00,77.9,25.5,8.5,29.2,45.8,278
2011/07/29 00:00:00,77.9,25.5,8.5,29.2,45.8,278
2011/07/29 00:15:00,77.9,25.5,8.5,29.2,45.8,278
2011/07/29 00:30:00,77.9,25.5,8.5,29.2,45.8,277
2011/07/29 00:45:00,77.9,25.5,8.5,29.2,45.8,278
2011/07/29 01:00:00,77.9,25.5,8.5,29.2,45.8,279
2011/07/29 01:15:00,77.9,25.5,8.5,29.2,45.8,279
2011/07/29 01:30:00,77.9,25.5,8.5,29.2,45.8,279
2011/07/29 01:45:00,77.9,25.5,8.5,29.2,45.8,278
2011/07/29 02:00:00,77.9,25.5,8.5,29.2,45.7,277
2011/07/29 02:15:00,77.9,25.5,8.5,29.2,45.8,278
2011/07/29 02:30:00,77.8438,25.5,8.5,29.2,45.7,278
2011/07/29 02:45:00,77.9,25.5,8.5,29.2,45.7,279
2011/07/29 03:00:00,77.8438,25.5,8.5,29.2,45.7,279
2011/07/29 03:15:00,77.8438,25.5,8.5,29.2,45.7,280
2011/07/29 03:30:00,77.9,25.5,8.5,29.2,45.7,280
2011/07/29 03:45:00,77.8438,25.5,8.5,29.2,45.7,278
2011/07/29 04:00:00,77.8438,25.5,8.5,29.2,45.7,279
2011/07/29 04:15:00,77.8438,25.5,8.5,29.2,45.7,280
2011/07/29 04:30:00,77.7875,25.5,8.5,29.2,45.7,281
2011/07/29 04:45:00,77.8438,25.5,8.5,29.2,45.7,280
2011/07/29 05:00:00,77.8438,25.5,8.5,29.2,45.7,281
2011/07/29 05:15:00,77.7875,25.5,8.5,29.2,45.7,280
2011/07/29 05:30:00,77.7875,25.5,8.5,29.2,45.7,280
2011/07/29 05:45:00,77.7875,25.5,8.5,29.2,45.7,281
2011/07/29 06:00:00,77.7875,25.5,8.5,29.2,45.7,280
2011/07/29 06:15:00,77.7875,25.5,8.5,29.2,45.7,280
2011/07/29 06:30:00,77.7313,25.5,8.5,29.2,45.7,281
2011/07/29 06:45:00,77.7313,25.5,8.5,29.2,45.7,281
2011/07/29 07:00:00,77.7313,25.5,8.5,29.2,45.7,282
2011/07/29 07:15:00,77.7313,25.5,8.5,29.2,45.7,281
2011/07/29 07:30:00,77.7313,25.5,8.5,29.2,45.7,281
2011/07/29 07:45:00,77.7313,25.5,8.5,29.2,45.7,281
2011/07/29 08:00:00,77.7313,25.5,8.5,29.2,45.7,282
2011/07/29 08:15:00,77.7313,25.5,8.5,29.2,45.7,282
2011/07/29 08:30:00,77.7875,25.5,8.5,29.2,45.7,283
2011/07/29 08:45:00,77.7313,25.5,8.5,29.2,45.7,284
2011/07/29 09:00:00,77.7313,25.5,8.5,29.2,45.7,284
2011/07/29 09:15:00,77.7313,25.4,8.5,29.2,45.7,283
2011/07/29 09:30:00,77.7875,25.4,8.5,29.2,45.7,278
2011/07/29 09:45:00,77.7875,25.5,8.5,29.2,45.7,280
2011/07/29 10:00:00,77.7875,25.5,8.5,29.2,45.7,282
2011/07/29 10:15:00,77.7875,25.5,8.5,29.2,45.7,283
2011/07/29 10:30:00,77.9,25.5,8.5,29.2,45.7,283
2011/07/29 10:45:00,77.9562,25.5,8.5,29.2,45.7,284
2011/07/29 11:00:00,77.9562,25.5,8.5,29.2,45.8,285
2011/07/29 11:15:00,78.0125,25.5,8.5,29.2,45.8,285
2011/07/29 11:30:00,78.0688,25.6,8.5,29.2,45.8,285
2011/07/29 11:45:00,78.0125,25.6,8.5,29.2,45.8,282
2011/07/29 12:00:00,78.0688,25.6,8.5,29.2,45.8,283
2011/07/29 12:15:00,78.0688,25.6,8.5,29.2,45.8,283
2011/07/29 12:30:00,78.125,25.6,8.5,29.2,45.8,282
2011/07/29 12:45:00,78.1813,25.6,8.5,29.2,45.8,282
2011/07/29 13:00:00,78.1813,25.6,8.5,29.2,45.8,282
2011/07/29 13:15:00,78.125,25.6,8.5,29.2,45.8,282
2011/07/29 13:30:00,78.125,25.6,8.5,29.2,45.8,282
2011/07/29 13:45:00,78.125,25.6,8.5,29.2,45.8,282
2011/07/29 14:00:00,78.125,25.6,8.5,29.2,45.8,283
2011/07/29 14:15:00,78.125,25.6,8.5,29.2,45.8,283
2011/07/29 14:30:00,78.125,25.6,8.5,29.2,45.8,284
2011/07/29 14:45:00,78.125,25.6,8.5,29.2,45.8,283
2011/07/29 15:00:00,78.125,25.6,8.5,29.2,45.9,283
2011/07/29 15:15:00,78.125,25.6,8.5,29.2,45.9,283
2011/07/29 15:30:00,78.125,25.6,8.5,29.2,45.9,284
2011/07/29 15:45:00,78.125,25.7,8.5,29.2,45.9,272
2011/07/29 16:00:00,78.1813,25.7,8.5,29.2,45.9,275
2011/07/29 16:15:00,78.125,25.7,8.5,29.2,45.9,277
2011/07/29 16:30:00,78.1813,25.7,8.5,29.2,45.9,278
2011/07/29 16:45:00,78.1813,25.7,8.5,29.2,45.9,278
2011/07/29 17:00:00,78.1813,25.7,8.5,29.2,45.9,280
2011/07/29 17:15:00,78.1813,25.7,8.5,29.2,45.9,280
2011/07/29 17:30:00,78.1813,25.7,8.5,29.2,45.9,281
2011/07/29 17:45:00,78.125,25.7,8.5,29.2,45.9,280
2011/07/29 18:00:00,78.1813,25.7,8.5,29.2,45.9,280
2011/07/29 18:15:00,78.125,25.7,8.5,29.2,45.9,281
2011/07/29 18:30:00,78.125,25.7,8.5,29.2,45.9,280
2011/07/29 18:45:00,78.125,25.7,8.5,29.2,45.9,280
2011/07/29 19:00:00,78.1813,25.7,8.5,29.2,45.9,280
2011/07/29 19:15:00,78.1813,25.7,8.5,29.2,45.9,280
2011/07/29 19:30:00,78.1813,25.7,8.5,29.2,45.9,280
2011/07/29 19:45:00,78.1813,25.7,8.5,29.2,45.9,281
2011/07/29 20:00:00,78.2375,25.7,8.5,29.2,45.9,279
2011/07/29 20:15:00,78.2375,25.7,8.5,29.2,45.9,279
2011/07/29 20:30:00,78.2375,25.7,8.5,29.2,45.9,279
2011/07/29 20:45:00,78.2375,25.7,8.5,29.2,45.9,280
2011/07/29 21:00:00,78.2375,25.7,8.5,29.2,45.9,280
2011/07/29 21:15:00,78.2375,25.7,8.5,29.2,45.9,280
2011/07/29 21:30:00,78.2375,25.7,8.5,29.2,45.9,280
2011/07/29 21:45:00,78.2375,25.7,8.5,29.2,45.9,280
2011/07/29 22:00:00,78.2375,25.7,8.5,29.2,45.9,280
2011/07/29 22:15:00,78.2375,25.7,8.5,29.2,45.9,280
2011/07/29 22:30:00,78.2375,25.7,8.5,29.2,45.9,280
2011/07/29 22:45:00,78.1813,25.7,8.5,29.2,45.9,280
2011/07/29 23:00:00,78.2375,25.7,8.5,29.2,45.9,208
2011/07/29 23:15:00,78.2375,25.7,8.5,29.2,45.9,248
2011/07/29 23:30:00,78.2375,25.7,8.5,29.2,45.9,261
2011/07/29 23:45:00,78.1813,25.7,8.5,29.2,45.9,269
2011/07/30 00:00:00,78.2375,25.7,8.5,29.2,45.9,272
2011/07/30 00:15:00,78.1813,25.7,8.5,29.2,45.9,274
2011/07/30 00:30:00,78.1813,25.7,8.5,29.2,45.9,276
2011/07/30 00:45:00,78.1813,25.7,8.5,29.2,45.9,276
2011/07/30 01:00:00,78.125,25.7,8.5,29.2,45.9,277
2011/07/30 01:15:00,78.1813,25.7,8.5,29.2,45.9,277
2011/07/30 01:30:00,78.1813,25.7,8.5,29.2,45.9,278
2011/07/30 01:45:00,78.1813,25.7,8.5,29.2,45.9,278
2011/07/30 02:00:00,78.1813,25.7,8.5,29.2,45.9,279
2011/07/30 02:15:00,78.1813,25.7,8.5,29.2,45.9,279
2011/07/30 02:30:00,78.1813,25.7,8.5,29.2,45.9,279
2011/07/30 02:45:00,78.1813,25.7,8.5,29.2,45.9,279
2011/07/30 03:00:00,78.1813,25.7,8.5,29.2,45.9,279
2011/07/30 03:15:00,78.1813,25.7,8.5,29.2,45.9,279
2011/07/30 03:30:00,78.1813,25.7,8.5,29.2,45.9,279
2011/07/30 03:45:00,78.1813,25.7,8.5,29.2,45.9,280
2011/07/30 04:00:00,78.125,25.7,8.5,29.2,45.9,280
2011/07/30 04:15:00,78.125,25.7,8.5,29.2,45.9,280
2011/07/30 04:30:00,78.125,25.7,8.5,29.2,45.9,280
2011/07/30 04:45:00,78.125,25.7,8.5,29.2,45.9,280
2011/07/30 05:00:00,78.0688,25.7,8.5,29.2,45.8,280
2011/07/30 05:15:00,78.0688,25.7,8.5,29.2,45.8,280
2011/07/30 05:30:00,78.125,25.7,8.5,29.2,45.8,279
2011/07/30 05:45:00,78.0688,25.7,8.5,29.2,45.8,279
2011/07/30 06:00:00,78.125,25.6,8.5,29.2,45.8,279
2011/07/30 06:15:00,78.0688,25.6,8.5,29.2,45.8,279
2011/07/30 06:30:00,78.0688,25.6,8.5,29.2,45.8,278
2011/07/30 06:45:00,78.125,25.6,8.5,29.2,45.8,279
2011/07/30 07:00:00,78.1813,25.6,8.5,29.2,45.8,280
2011/07/30 07:15:00,78.1813,25.6,8.5,29.2,45.8,281
2011/07/30 07:30:00,78.1813,25.6,8.5,29.2,45.8,281
2011/07/30 07:45:00,78.1813,25.6,8.5,29.2,45.8,281
2011/07/30 08:00:00,78.1813,25.6,8.5,29.2,45.8,282
2011/07/30 08:15:00,78.2375,25.6,8.5,29.2,45.8,281
2011/07/30 08:30:00,78.1813,25.6,8.5,29.2,45.8,281
2011/07/30 08:45:00,78.1813,25.6,8.5,29.2,45.8,281
2011/07/30 09:00:00,78.125,25.6,8.5,29.2,45.8,282
2011/07/30 09:15:00,78.125,25.6,8.5,29.2,45.8,282
2011/07/30 09:30:00,78.125,25.6,8.5,29.2,45.9,283
2011/07/30 09:45:00,78.125,25.6,8.5,29.2,45.9,283
2011/07/30 10:00:00,78.125,25.7,8.5,29.2,45.9,283
2011/07/30 10:15:00,78.1813,25.7,8.5,29.2,45.9,284
2011/07/30 10:30:00,78.1813,25.7,8.5,29.2,45.9,284
2011/07/30 10:45:00,78.2375,25.7,8.5,29.2,45.9,284
2011/07/30 11:00:00,78.2375,25.7,8.5,29.2,45.9,283
2011/07/30 11:15:00,78.2938,25.7,8.5,29.2,45.9,283
2011/07/30 11:30:00,78.2938,25.7,8.5,29.2,45.9,282
2011/07/30 11:45:00,78.35,25.8,8.5,29.2,45.9,283
2011/07/30 12:00:00,78.35,25.8,8.5,29.2,46,283
2011/07/30 12:15:00,78.4063,25.8,8.5,29.2,46,283
2011/07/30 12:30:00,78.4625,25.8,8.5,29.2,46,282
2011/07/30 12:45:00,78.4625,25.8,8.5,29.2,46,283
2011/07/30 13:00:00,78.4625,25.8,8.5,29.2,46,282
2011/07/30 13:15:00,78.4625,25.8,8.5,29.2,46,282
2011/07/30 13:30:00,78.4625,25.8,8.5,29.2,46,279
2011/07/30 13:45:00,78.5187,25.9,8.5,29.2,46,281
2011/07/30 14:00:00,78.5187,25.9,8.5,29.2,46,281
2011/07/30 14:15:00,78.575,25.9,8.5,29.2,46.1,280
2011/07/30 14:30:00,78.5187,25.9,8.5,29.2,46.1,280
2011/07/30 14:45:00,78.575,25.9,8.5,29.2,46.1,280
2011/07/30 15:00:00,78.575,25.9,8.5,29.2,46.1,280
2011/07/30 15:15:00,78.6313,25.9,8.5,29.2,46.1,277
2011/07/30 15:30:00,78.6313,25.9,8.5,29.2,46.1,277
2011/07/30 15:45:00,78.6313,25.9,8.5,29.2,46.1,279
2011/07/30 16:00:00,78.6313,25.9,8.5,29.2,46.1,280
2011/07/30 16:15:00,78.575,25.9,8.5,29.2,46.1,278
