Time,Ocean_Temp_C (Celsius),Ocean_pH,Ocean_Salinity (ppt),Ocean_Conductivity (mS/cm),Ocean_ORP (millivolts),Ocean_BGA_PE (Cells/Liter),Ocean_Chlorophyll (micrograms/Liter),Ocean_DO_sat (%)
5/14/20 3:00,23.844999,8.574833,34.441998,50.845832,735.666146,169780.9,673.706637,90.933333
5/14/20 3:15,23.781332,8.636333,34.437997,50.918332,732.463802,169903.775,673.919971,90.866667
5/14/20 3:30,23.777332,8.637166,34.443998,50.939582,735.934635,169907.1875,673.546643,91.333333
5/14/20 3:45,23.863666,8.573333,34.439999,50.904582,735.931771,169907.1875,673.599976,90.233333
5/14/20 4:00,23.859666,8.572,34.411998,50.897082,735.93099,169905.4813,673.706641,90.466667
5/14/20 4:15,23.762665,8.6375,34.442665,50.942915,736.465365,169905.4813,673.439978,91
5/14/20 4:30,23.840999,8.575,34.449997,50.864582,738.066406,169896.95,673.493311,90.666667
5/14/20 4:45,23.830332,8.574666,34.447997,50.794998,739.93125,169905.4813,673.333313,90.733333
5/14/20 5:00,23.842333,8.575666,34.452664,50.838748,739.932031,169893.5375,673.386646,90
5/14/20 5:15,23.761332,8.637666,34.44933,50.901249,739.932292,169905.4813,674.133301,90.433333
5/14/20 5:30,23.762665,8.646333,34.355997,50.911665,739.936198,169895.2438,673.706641,90.633333
5/14/20 5:45,23.765332,8.637666,34.447997,50.844582,739.934635,169905.4813,673.27998,89.933333
5/14/20 6:00,23.825999,8.596666,34.451331,50.921665,739.929948,169896.95,673.813306,90.4
5/14/20 6:15,23.763998,8.637333,34.447998,50.786665,743.398437,169905.4813,673.706641,90.433333
5/14/20 6:30,23.773999,8.629166,34.455331,50.777915,743.932031,169902.0688,673.226648,90.766667
5/14/20 6:45,23.761332,8.637666,34.459999,50.807082,743.933073,169748.4719,671.359981,90.966667
5/14/20 7:00,23.766665,8.638333,34.457999,50.809582,743.933594,169898.6563,673.706641,89.866667
5/14/20 7:15,23.777332,8.637833,34.460666,50.850416,743.933594,169734.8198,672.853304,90.633333
5/14/20 7:30,23.765332,8.637666,34.459998,50.842915,743.930208,169900.3625,673.493311,90.966667
5/14/20 7:45,23.765332,8.643166,34.380664,50.798748,743.660938,169903.775,673.06665,90.9
5/14/20 8:00,23.773332,8.639666,34.473998,50.784999,743.928906,169903.775,673.226648,92.133333
5/14/20 8:15,23.836999,8.639,34.478666,50.827081,743.922396,169716.0469,669.386641,91.566667
5/14/20 8:30,23.904999,8.638166,34.475999,50.824582,743.923698,169907.1875,672.693323,92.133333
5/14/20 8:45,23.892999,8.638833,34.484665,50.811249,743.927604,169907.1875,673.173315,92.2
5/14/20 9:00,23.904999,8.640166,34.416666,50.841249,743.922917,169891.8313,673.439978,93.033333
5/14/20 9:15,23.916999,8.640499,34.295333,51.026665,743.926302,169896.95,673.813306,93.466667
5/14/20 9:30,23.924999,8.638166,34.377999,50.944165,743.92526,169900.3625,673.173315,93.733333
5/14/20 9:45,23.926333,8.639499,34.257999,51.055832,743.927344,169905.4813,673.813306,94.433333
5/14/20 10:00,23.918332,8.639999,34.263998,51.072498,743.927865,169905.4813,673.919971,94.666667
5/14/20 10:15,23.935666,8.639999,34.269997,51.113749,743.927604,169896.949,673.866638,94.7
5/15/20 9:15,23.859666,8.577999,34.374665,50.929999,747.934635,169905.4813,673.493311,94.1
5/15/20 9:30,23.865,8.576166,34.439331,50.944165,747.936719,169755.2979,672.21331,94.333333
5/15/20 9:45,23.862333,8.579666,34.429331,50.954998,747.932812,169907.1875,673.653308,95
5/15/20 10:00,23.836999,8.591166,34.456666,50.919998,747.933594,169907.1875,673.706641,95.366667
5/15/20 10:15,23.800332,8.633333,34.467997,50.789581,751.398698,169854.2844,673.226644,95.6
5/15/20 10:30,23.884998,8.6415,34.243998,50.727916,749.526042,169907.1875,673.493311,95.766667
5/15/20 10:45,23.891665,8.636833,34.278666,51.158749,747.926042,169907.1875,673.439978,97.5
5/15/20 11:00,23.903665,8.6375,34.259998,51.132498,747.926563,169907.1875,673.386646,97.033333
5/15/20 11:15,23.904999,8.643333,34.204665,50.978332,747.928906,169907.1875,673.813306,97.733333
5/15/20 11:30,23.914332,8.636666,34.296665,51.084165,747.926563,169755.2979,673.119971,98.733333
5/15/20 11:45,23.923666,8.637,34.297999,51.007915,747.927344,169907.1875,673.759973,98.766667
5/15/20 12:00,23.908999,8.6375,34.303999,51.031249,747.661719,169907.1875,673.173315,98.833333
5/15/20 12:15,23.927666,8.636833,34.306665,51.140832,743.923177,169907.1875,673.973303,98.466667
5/15/20 12:30,23.932999,8.629666,34.189998,50.617916,743.925521,169907.1875,674.293298,99.566667
5/15/20 12:45,23.945,8.652999,34.197331,50.709582,747.929687,169845.751,672.746643,101.033333
5/15/20 13:00,23.942333,8.638333,34.279332,50.965416,747.930729,169907.1875,673.386646,100.7
5/15/20 13:15,23.932999,8.635666,34.259332,50.810832,747.923698,169907.1875,673.813306,100.466667
5/15/20 13:30,23.948999,8.6375,34.32,51.088332,747.923437,169907.1875,673.706641,99.966667
5/15/20 13:45,23.948999,8.641166,34.270666,51.124165,747.926302,169907.1875,673.333313,101.266667
5/15/20 14:00,23.944999,8.6375,34.32,51.048332,747.924219,169803.0854,674.026636,100.766667
5/15/20 14:15,23.946333,8.6375,34.319333,51.139165,747.925521,169907.1875,674.239966,101.433333
5/15/20 14:30,23.964998,8.6375,34.312665,51.107914,747.927344,169907.1875,673.653308,100.8
5/15/20 14:45,23.974332,8.637333,34.313998,51.151249,747.922656,169907.1875,673.973303,100.7
5/15/20 15:00,23.967665,8.636333,34.307331,51.104582,747.929167,169905.4813,673.599976,100.833333
5/15/20 15:15,23.978332,8.637,34.307331,51.113332,747.926563,169907.1875,673.27998,100.666667
5/15/20 15:30,23.975665,8.634666,34.292665,51.099998,747.927865,169907.1875,673.813306,100.233333
5/15/20 15:45,23.971665,8.635666,34.279999,51.159165,747.927083,169907.1875,673.439978,100.7
5/15/20 16:00,23.971665,8.6405,34.279999,51.163331,747.927865,169907.1875,673.546643,99.666667
5/15/20 16:15,23.975665,8.6365,34.295999,51.220416,747.929948,169758.7115,672.533309,99.466667
5/15/20 16:30,23.958332,8.636833,34.278665,51.187916,747.928125,169907.1875,673.653308,100.166667
5/15/20 16:45,23.968998,8.637333,34.298666,51.228331,747.925,169907.1875,673.706641,99.166667
5/15/20 17:00,23.966332,8.635833,34.290665,51.184583,747.928906,169844.0417,627.859989,98.933333
5/15/20 17:15,23.980999,8.646499,34.099998,50.936249,747.93099,169849.1646,672.586641,98.7
5/15/20 17:30,23.980999,8.636333,34.289331,51.159166,747.927865,169907.1875,673.119983,98.6
5/15/20 17:45,23.943666,8.644833,34.126664,50.944582,747.925521,169907.1875,673.599976,98.7
5/15/20 18:00,23.943666,8.6365,34.289997,51.169582,747.928646,169907.1875,673.706641,97.933333
5/15/20 18:15,23.950333,8.637333,34.294665,51.155,747.928385,169907.1875,673.386646,97.933333
5/15/20 18:30,23.964998,8.642166,34.271997,51.134165,747.928385,169907.1875,673.333313,97.533333
5/15/20 18:45,23.938333,8.64,34.281997,51.188332,747.927604,169907.1875,674.186633,97.5
5/15/20 19:00,23.959665,8.654,34.107331,50.900414,747.929167,169907.1875,673.439978,96.566667
5/15/20 19:15,23.964998,8.637499,34.267998,51.187915,747.925521,169907.1875,673.546643,95.8
5/15/20 19:30,23.926333,8.641333,34.261998,51.137915,747.93125,169907.1875,673.759973,96.2
5/15/20 19:45,23.952999,8.636833,34.280665,51.212082,747.93125,169905.4813,673.439978,95.6
5/15/20 20:00,23.955666,8.637333,34.279999,51.230831,747.929427,169907.1875,673.439978,96.066667
5/15/20 20:15,23.923666,8.636833,34.279999,51.032082,751.926302,169907.1875,673.333313,94.533333
5/15/20 20:30,23.918332,8.638,34.253331,50.964164,751.929427,169898.6542,628.479979,95.166667
5/15/20 20:45,23.924999,8.641166,34.264664,50.968749,751.661458,169890.1208,673.493311,94.333333
5/15/20 21:00,23.914332,8.637166,34.26933,51.021249,751.928646,169907.1875,673.27998,94.866667
5/15/20 21:15,23.941,8.6375,34.263998,51.047915,751.927604,169907.1875,674.079968,94.033333
5/15/20 21:30,23.907666,8.637333,34.259332,51.057082,751.926823,169907.1875,673.813306,94.466667
5/15/20 21:45,23.927666,8.6375,34.259332,51.057915,751.930729,169907.1875,673.759973,93.833333
5/15/20 22:00,23.896999,8.6375,34.25,51.077915,751.928906,169907.1875,673.706641,94.5
5/15/20 22:15,23.928999,8.637166,34.25,51.079581,751.93151,169907.1875,674.133301,93.466667
5/15/20 22:30,23.904999,8.6375,34.409999,50.923332,751.932552,169907.1875,673.439978,93.466667
5/15/20 22:45,23.926333,8.636333,34.484664,50.854998,751.930469,169907.1875,673.386646,92.6
5/15/20 23:00,23.941,8.636666,34.485332,50.872916,751.930208,169905.4813,672.959985,92.766667
5/15/20 23:15,23.927666,8.638333,34.448666,50.872083,751.93151,169907.1875,672.85332,92.933333
5/15/20 23:30,23.970332,8.6375,34.476665,50.887081,751.93125,169907.1875,674.079968,91.733333
5/15/20 23:45,23.959666,8.637,34.143333,50.640832,751.93125,169907.1875,673.27998,92.8
5/16/20 0:00,23.824333,8.6395,34.435331,50.829999,751.930729,169907.1875,673.706641,92.133333
5/16/20 0:15,23.798666,8.637,34.459332,50.869165,751.93099,169907.1875,673.706641,91.2
5/16/20 0:30,23.805333,8.661166,34.259332,50.979998,751.934375,169907.1875,674.133301,92.466667
5/16/20 0:45,23.807999,8.637166,34.448664,50.914998,751.93151,169907.1875,673.333313,92.3
5/16/20 1:00,23.794666,8.6375,34.447331,50.919165,751.93125,169907.1875,673.386646,91.8
5/16/20 1:15,23.799999,8.6375,34.436665,50.839999,751.929427,169907.1875,673.973303,92.033333
5/16/20 1:30,23.801333,8.6375,34.432664,50.850415,751.930208,169796.2573,673.06663,91.366667
5/16/20 1:45,23.785332,8.6375,34.428663,50.950415,751.935417,169907.1875,673.386646,90.933333
5/16/20 2:00,23.781332,8.637666,34.423331,50.958748,751.929167,169907.1875,674.506628,91.133333
5/16/20 2:15,23.791999,8.646333,34.114665,50.747498,751.936198,169907.1875,673.653308,91.533333
5/16/20 2:30,23.799999,8.642166,34.264665,50.828332,752.998438,169833.8031,673.759965,90.266667
5/16/20 2:45,23.799999,8.6375,34.402665,50.780415,755.929948,169907.1875,673.759973,90.7
5/16/20 3:00,23.774665,8.637833,34.330665,50.769998,754.869792,169907.1875,673.653308,90.933333
5/16/20 3:15,23.779999,8.6385,34.377332,50.742914,755.935938,169907.1875,673.439978,90.333333
5/16/20 3:30,23.765332,8.637666,34.389999,50.773332,755.9375,169907.1875,673.653308,90.8
5/16/20 3:45,23.765332,8.637666,34.381331,50.782498,755.935156,169907.1875,673.386646,90.633333
5/16/20 4:00,23.780999,8.649666,34.169998,50.520832,755.936458,169907.1875,673.386646,90.133333
5/16/20 4:15,23.815999,8.604166,34.369999,50.841249,754.605208,169907.1875,674.133301,90.4
5/16/20 4:30,23.774665,8.637666,34.359997,50.806248,755.938542,169907.1875,674.026636,90.133333
5/16/20 4:45,23.799999,8.637833,34.357997,50.924582,753.005729,169907.1875,674.079968,90.666667
5/16/20 5:00,23.834665,8.640166,34.324665,50.804999,755.939062,169907.1875,674.186633,90.433333
5/16/20 5:15,23.806665,8.638,34.340663,50.834165,755.935677,169832.0979,673.919967,90
5/16/20 5:30,23.743332,8.645166,34.215997,50.732082,755.938802,169907.1875,673.439978,90.6
5/16/20 5:45,23.702999,8.6545,34.326665,50.897082,755.938802,169907.1875,673.386646,90
5/16/20 6:00,23.657999,8.6825,34.312666,50.894998,755.940625,169907.1875,673.973303,90.466667
5/16/20 6:15,23.648666,8.703666,34.310666,50.818748,755.942188,169907.1875,673.013318,90.433333
5/16/20 6:30,23.639333,8.7,34.306665,50.819165,755.942708,169907.1875,674.026636,90.4
5/16/20 6:45,23.681666,8.628833,34.177998,50.346666,754.340104,169907.1875,672.959985,90.733333
5/16/20 7:00,23.666999,8.634499,34.260665,50.834998,754.339583,169907.1875,673.919971,90.7
5/16/20 7:15,23.660332,8.640333,34.290666,50.952082,751.941146,169907.1875,673.493311,91.3
5/16/20 7:30,23.672333,8.637833,34.299332,50.986248,751.941667,169907.1875,674.186633,90.766667
5/16/20 7:45,23.664332,8.638666,34.308664,50.911665,751.939323,169787.724,670.293311,91.433333
5/16/20 8:00,23.654999,8.639499,34.309998,50.907499,751.936979,169905.4813,673.493311,91.666667
5/16/20 8:15,23.661666,8.638333,34.311999,50.903332,751.938802,169907.1875,673.439978,92.166667
5/16/20 8:30,23.673666,8.6465,34.314665,50.825832,751.9375,169907.1875,673.439978,93.266667
5/16/20 8:45,23.654999,8.64,34.331332,50.847499,751.939844,169907.1875,673.119983,92.9
5/16/20 9:00,23.672333,8.638,34.327332,50.812498,751.939323,169907.1875,673.653308,93.1
5/16/20 9:15,23.766666,8.638333,34.342664,50.805416,751.939583,169907.1875,673.439978,93.466667
5/16/20 9:30,23.802666,8.637333,34.355997,50.82458,751.939323,169907.1875,674.079968,94.1
5/16/20 9:45,23.806666,8.638,34.369332,50.790415,751.407812,169907.1875,673.973303,94.633333
5/16/20 10:00,23.801333,8.638166,34.381331,50.967915,748.203125,169907.1875,674.026636,94.966667
5/16/20 10:15,23.814666,8.637666,34.389999,50.948332,747.935677,169907.1875,673.119983,95.833333
5/16/20 10:30,23.826666,8.6375,34.405332,50.959999,747.939323,169907.1875,673.493311,96.366667
5/16/20 10:45,23.829332,8.6375,34.422664,50.912916,747.938281,169907.1875,673.439978,97.066667
5/16/20 11:00,23.839998,8.636333,34.425997,50.892082,747.938021,169907.1875,673.27998,96.933333
5/16/20 11:15,23.839998,8.642833,34.401997,50.857915,747.935417,169905.4813,673.493311,96.7
5/16/20 11:30,23.892332,8.6415,34.335999,50.840832,747.935417,169818.4438,673.439978,98.533333
5/16/20 11:45,23.976999,8.6375,34.48,50.823331,747.930469,169907.1875,673.919971,98.4
5/16/20 12:00,23.983665,8.635,34.447332,50.848749,747.132812,169907.1875,673.813306,99.1
5/16/20 12:15,23.977999,8.641666,34.259998,51.230831,743.934896,169907.1875,674.079968,99.7
5/16/20 12:30,23.978332,8.6375,34.269997,51.212082,743.932292,169907.1875,673.759973,99.5
5/16/20 12:45,23.949999,8.657,34.274665,51.190415,743.93125,169907.1875,673.06665,100.833333
5/16/20 13:00,23.907999,8.685666,34.280664,51.130415,743.929687,169907.1875,673.813306,100.666667
5/16/20 13:15,23.900999,8.687666,34.289997,51.140415,743.928646,169784.3104,672.746639,100.266667
5/16/20 13:30,23.914999,8.679166,34.294665,51.160832,743.931771,169907.1875,674.026636,100.266667
5/16/20 13:45,23.886999,8.695833,34.293331,51.175832,743.929427,169907.1875,673.013318,100.6
5/16/20 14:00,23.907999,8.687833,34.280665,51.173748,743.929167,169907.1875,673.866638,100.1
5/16/20 14:15,23.928999,8.673166,34.284664,51.217498,743.929687,169907.1875,673.386646,101.766667
5/16/20 14:30,23.935999,8.666666,34.292664,51.016248,747.932031,169907.1875,673.333313,101.466667
5/16/20 14:45,23.879999,8.7015,34.297331,51.197498,743.930729,169903.775,673.813306,102
5/16/20 15:00,23.924666,8.675,34.298666,51.203332,743.930208,169907.1875,674.293298,101
5/16/20 15:15,23.881333,8.699833,34.295332,51.206248,744.466667,169907.1875,673.06665,100.6
5/16/20 15:30,23.879999,8.699666,34.289997,51.040415,747.929948,169907.1875,673.759973,100
5/16/20 15:45,23.881333,8.703333,34.285331,51.128748,744.992708,169905.4813,673.226648,101.233333
5/16/20 16:00,23.886999,8.695833,34.289997,51.011248,747.925,169907.1875,673.493311,101.033333
5/16/20 16:15,23.949999,8.658333,34.289997,51.028332,747.930469,169905.4813,673.386646,99.666667
5/16/20 16:30,23.907999,8.683333,34.290664,51.192915,744.730208,169905.4813,673.27998,99.533333
5/16/20 16:45,23.935999,8.668833,34.282664,50.995414,747.929427,169813.324,673.866634,99.5
5/16/20 17:00,23.970999,8.645833,34.289997,51.010414,747.927604,169907.1875,673.653308,98.433333
5/16/20 17:15,23.977999,8.641166,34.288664,51.102498,746.328125,169907.1875,673.439978,99.433333
5/16/20 17:30,23.886999,8.700166,34.263331,51.072082,745.529167,169907.1875,674.026636,98.7
5/16/20 17:45,23.928999,8.670833,34.290664,51.199165,743.930469,169907.1875,673.333313,98.8
5/16/20 18:00,23.928999,8.673666,34.283997,50.997081,747.929167,169907.1875,674.186633,98.433333
5/16/20 18:15,23.893999,8.6945,34.283331,51.024166,747.932552,169907.1875,672.959985,97.8
5/16/20 18:30,23.956999,8.656333,34.297997,51.017916,747.929427,169907.1875,672.906653,97.133333
5/16/20 18:45,23.984999,8.637,34.289997,51.060416,747.926563,169803.0833,673.599976,97.333333
5/16/20 19:00,23.942999,8.665333,34.283997,51.016666,747.93099,169907.1875,673.333313,96.3
5/16/20 19:15,23.970999,8.645833,34.289997,51.029582,747.928906,169907.1875,673.06665,97.033333
5/16/20 19:30,23.979665,8.6375,34.289997,51.030415,747.93125,169907.1875,673.919971,95.5
5/16/20 19:45,23.967665,8.637333,34.289331,51.056665,747.929948,169907.1875,673.493311,96.4
5/16/20 20:00,23.978332,8.637166,34.284665,51.089165,747.929427,169907.1875,673.546643,95.8
5/16/20 20:15,23.970332,8.643666,34.251332,51.062498,747.929427,169907.1875,673.439978,95.433333
5/16/20 20:30,23.964998,8.640166,34.275332,51.112081,747.928385,169905.4813,673.173315,95.433333
5/16/20 20:45,23.964998,8.636666,34.277998,51.102082,747.930729,169907.1875,674.026636,95.066667
5/16/20 21:00,23.964998,8.637833,34.270664,51.088332,747.930729,169907.1875,673.226648,94.166667
5/16/20 21:15,23.959665,8.636666,34.269997,51.132915,747.930208,169907.1875,672.959985,95.066667
5/16/20 21:30,23.946333,8.6375,34.269997,51.168748,747.928646,169907.1875,673.706641,93.333333
5/16/20 21:45,23.947666,8.636666,34.275998,51.131665,747.927083,169907.1875,673.706641,93.5
5/16/20 22:00,23.946333,8.6365,34.258665,51.169581,747.931771,169907.1875,673.866638,93.533333
5/16/20 22:15,23.946333,8.635666,34.253333,51.191249,747.93151,169907.1875,673.813306,93.333333
5/16/20 22:30,23.935666,8.640333,34.211333,51.063748,747.933333,169907.1875,673.546643,94.3
5/16/20 22:45,23.932999,8.635666,34.409332,51.027916,747.93099,169907.1875,673.546643,93.266667
5/16/20 23:00,23.932999,8.635333,34.488665,50.975832,747.932292,169907.1875,673.173315,93.566667
5/16/20 23:15,23.932999,8.635999,34.486665,50.755832,751.935417,169907.1875,673.599976,92.866667
5/16/20 23:30,23.924999,8.6365,34.480666,50.879166,749.800521,169907.1875,673.439978,92.9
5/16/20 23:45,23.914332,8.635833,34.469332,50.947082,747.932552,169873.0552,673.386646,93.166667
5/17/20 0:00,23.908999,8.641,34.429998,50.932498,747.929687,169907.1875,673.599976,92.766667
5/17/20 0:15,23.898999,8.637333,34.468664,50.981665,747.925781,169907.1875,673.599976,91.766667
5/17/20 0:30,23.794666,8.636666,34.455999,50.959999,747.934635,169907.1875,673.546643,91.966667
5/17/20 0:45,23.781332,8.637833,34.436664,50.748749,751.934896,169907.1875,673.866638,92.066667
5/17/20 1:00,23.786666,8.6365,34.446664,50.761248,751.934896,169907.1875,673.866638,92.666667
5/17/20 1:15,23.790666,8.639166,34.424664,50.773748,751.935156,169907.1875,673.06665,91.166667
5/17/20 1:30,23.790666,8.637166,34.446664,50.819582,751.934635,169907.1875,673.813306,91.933333
5/17/20 1:45,23.786666,8.636666,34.439999,50.779582,751.934896,169907.1875,673.333313,92.1
5/17/20 2:00,23.778665,8.637,34.439999,50.800832,751.936458,169907.1875,672.85332,91.433333
5/17/20 2:15,23.778665,8.637166,34.439999,50.835415,751.935677,169907.1875,673.546643,90.733333
5/17/20 2:30,23.769332,8.636499,34.401998,50.871249,751.935938,169907.1875,672.746655,90.866667
5/17/20 2:45,23.779999,8.637666,34.410664,50.862915,751.93776,169907.1875,673.27998,91.166667
5/17/20 3:00,23.767999,8.637,34.433997,50.847499,751.936979,169907.1875,673.759973,91.433333
5/17/20 3:15,23.765332,8.633833,34.429331,50.861249,751.938021,169862.8177,674.453296,91.433333
5/17/20 3:30,23.763998,8.636166,34.429996,50.839166,751.939844,169907.1875,673.333313,90.633333
5/17/20 3:45,23.777332,8.635666,34.43133,50.824164,751.934635,169907.1875,674.079968,91.066667
5/17/20 4:00,23.771999,8.637,34.434664,50.810831,751.929948,169748.4708,672.053316,91.533333
5/17/20 4:15,23.762665,8.635666,34.431331,50.849582,751.935417,169811.6177,673.013314,90.833333
5/17/20 4:30,23.761332,8.637,34.43133,50.849998,751.935417,169907.1875,673.546643,90.433333
5/17/20 4:45,23.778665,8.644166,34.359998,50.781248,751.932552,169907.1875,673.27998,90.433333
5/17/20 5:00,23.794999,8.616666,34.435331,50.762498,751.933594,169907.1875,673.333313,89.9
5/17/20 5:15,23.841666,8.581833,34.437332,50.769998,751.932292,169907.1875,673.919971,90.566667
5/17/20 5:30,23.794999,8.6185,34.411998,50.892082,749.534896,169907.1875,673.333313,90.1
5/17/20 5:45,23.773999,8.627666,34.432665,50.847499,750.33724,169907.1875,673.546643,90.166667
5/17/20 6:00,23.794999,8.616333,34.439999,50.763747,751.936458,169907.1875,673.973303,90.5
5/17/20 6:15,23.773999,8.6285,34.439999,50.800832,751.934115,169903.775,673.27998,89.833333
5/17/20 6:30,23.808999,8.608166,34.44933,50.802916,751.933594,169907.1875,673.759973,90.2
5/17/20 6:45,23.858,8.578333,34.445331,50.968332,747.932031,169907.1875,674.186633,90.433333
5/17/20 7:00,23.843999,8.587,34.451998,50.942499,747.932292,169907.1875,674.026636,90.733333
5/17/20 7:15,23.836999,8.591333,34.457332,50.961249,747.933333,169907.1875,673.226648,90.733333
5/17/20 7:30,23.808999,8.607333,34.455999,50.925415,747.93099,169907.1875,673.386646,91.3
5/17/20 7:45,23.878332,8.616166,34.467331,50.900415,747.929427,169907.1875,673.706641,91.633333
5/17/20 8:00,23.961999,8.592,34.477999,50.889998,747.929948,169907.1875,673.493311,92.666667
5/17/20 8:15,23.926999,8.6125,34.48,50.901249,747.934115,169871.3479,628.553416,92.166667
5/17/20 8:30,23.954999,8.595833,34.48,50.879166,747.93125,169907.1875,674.079968,92.8
5/17/20 8:45,23.905999,8.6285,34.339333,51.009165,747.927083,169905.4813,673.653308,92.6
5/17/20 9:00,23.884998,8.6375,34.377999,50.979998,747.929687,169907.1875,673.546643,93.4
5/17/20 9:15,23.886332,8.6375,34.259998,51.077915,747.925,169907.1875,673.333313,93.9
5/17/20 9:30,23.899665,8.638,34.300665,51.019165,747.933854,169907.1875,673.866638,94.433333
5/17/20 9:45,23.904999,8.644666,34.225998,50.949998,747.93125,169905.4813,673.06665,95.466667
5/17/20 10:00,23.923666,8.6405,34.284664,51.042915,747.13125,169907.1875,673.439978,95.8
5/17/20 10:15,23.924999,8.635166,34.296665,51.217916,743.929948,169907.1875,674.613293,96.466667
5/17/20 10:30,23.919666,8.634666,34.297999,51.192915,743.930469,169907.1875,673.386646,96.366667
5/17/20 10:45,23.926333,8.634333,34.305998,51.160832,743.930729,169907.1875,673.973303,96.233333
5/17/20 11:00,23.932999,8.635666,34.308664,51.182499,743.930469,169898.6542,628.520032,98.166667
5/17/20 11:15,23.932999,8.637166,34.295998,51.128748,743.928906,169905.4813,673.06665,98.333333
5/17/20 11:30,23.934333,8.634999,34.317332,51.165832,743.930729,169907.1875,673.866638,98.433333
5/17/20 11:45,23.945,8.634666,34.316666,51.184999,743.93099,169907.1875,673.493311,99.633333
5/17/20 12:00,23.942333,8.634833,34.307998,51.132498,743.928646,169907.1875,673.973303,99.4
5/17/20 12:15,23.948999,8.640333,34.293331,51.063749,743.930729,169820.15,665.22664,99.566667
5/17/20 12:30,23.964998,8.634999,34.309998,51.088332,743.929948,169907.1875,673.173315,100.7
5/17/20 12:45,23.959665,8.634333,34.301999,51.089999,743.927604,169907.1875,674.719958,99.433333
5/17/20 13:00,23.963665,8.634166,34.301332,51.147498,743.93125,169907.1875,673.546643,99.933333
5/17/20 13:15,23.952999,8.634999,34.299999,51.159999,743.922917,169907.1875,673.919971,101.033333
5/17/20 13:30,23.955666,8.634999,34.300666,51.108332,743.927604,169907.1875,673.546643,101.566667
5/17/20 13:45,23.974332,8.637999,34.292666,51.072082,743.928385,169907.1875,673.706641,101.566667
5/17/20 14:00,23.980999,8.634999,34.296665,51.073331,743.927865,169907.1875,673.599976,101.166667
5/17/20 14:15,23.976999,8.634999,34.296665,51.087499,743.928646,169907.1875,674.293298,100.633333
5/17/20 14:30,23.975665,8.634999,34.289997,51.115832,743.929427,169907.1875,673.546643,101.4
5/17/20 14:45,23.980999,8.634999,34.292664,51.066665,743.928646,169903.775,673.119983,101.133333
5/17/20 15:00,23.983665,8.634666,34.288664,51.077498,743.93099,169867.9375,673.333313,101.866667
5/17/20 15:15,23.984999,8.646166,34.263998,51.006665,743.928385,169907.1875,673.599976,101.133333
5/17/20 15:30,23.980999,8.637833,34.277332,51.101249,743.928646,169907.1875,673.27998,100.066667
5/17/20 15:45,23.977999,8.645666,34.252665,51.074999,743.929948,169907.1875,674.186633,100.233333
5/17/20 16:00,23.977999,8.638333,34.293332,51.110833,743.93099,169907.1875,673.653308,99.9
5/17/20 16:15,23.977999,8.639166,34.279332,51.127915,743.932292,169907.1875,673.813306,100.6
5/17/20 16:30,23.977999,8.641999,34.271998,51.124582,743.9375,169907.1875,673.119983,100.133333
5/17/20 16:45,23.983665,8.634166,34.274665,51.116249,743.932552,169801.3792,670.186641,99.9
5/17/20 17:00,23.921999,8.674166,34.277998,51.042082,743.935156,169907.1875,673.599976,98.8
5/17/20 17:15,23.956999,8.650999,34.289331,51.069582,743.933854,169907.1875,674.239966,99.266667
5/17/20 17:30,23.976999,8.638166,34.273332,51.087082,743.935417,169907.1875,673.333313,99.133333
5/17/20 17:45,23.983665,8.634999,34.279999,51.139998,743.935938,169907.1875,673.759973,98.466667
5/17/20 18:00,23.976999,8.634833,34.277332,51.151665,743.933333,169907.1875,674.293298,97.966667
5/17/20 18:15,23.977999,8.640333,34.284665,51.114582,743.93099,169907.1875,673.866638,97.9
5/17/20 18:30,23.968998,8.634999,34.279999,51.092082,743.931771,169907.1875,673.386646,97.533333
5/17/20 18:45,23.975665,8.634833,34.279999,51.098749,743.933073,169905.4813,674.026636,96.733333
5/17/20 19:00,23.962332,8.634666,34.276665,51.138748,743.935677,169907.1875,673.866638,96.733333
5/17/20 19:15,23.967665,8.634666,34.275998,51.142082,743.936198,169907.1875,673.226648,96.5
5/17/20 19:30,23.964998,8.636833,34.242664,51.018331,743.932292,169907.1875,673.653308,96.466667
5/17/20 19:45,23.963665,8.638166,34.227997,51.010832,743.932812,169907.1875,673.919971,96.066667
5/17/20 20:00,23.952999,8.634999,34.269997,51.196248,743.932812,169903.775,673.119983,96.366667
5/17/20 20:15,23.948999,8.633999,34.269997,51.184582,743.934375,169907.1875,672.85332,95.7
5/17/20 20:30,23.958332,8.633833,34.263998,51.189165,743.935938,169907.1875,674.239966,94.9
5/17/20 20:45,23.960999,8.6335,34.260665,51.184165,743.932552,169905.4813,673.439978,95.366667
5/17/20 21:00,23.952999,8.633833,34.241332,51.161249,743.932031,169907.1875,673.06665,94.566667
5/17/20 21:15,23.954332,8.634333,34.275332,51.193332,743.932292,169905.4813,673.119983,94.033333
5/17/20 21:30,23.962332,8.633,34.271332,51.205832,743.935156,169905.4813,673.919971,94.166667
5/17/20 21:45,23.950333,8.636666,34.260666,51.144998,745.00026,169907.1875,673.706641,93.533333
5/17/20 22:00,23.941,8.636666,34.304666,51.156665,743.932031,169907.1875,673.706641,93.966667
5/17/20 22:15,23.927666,8.634999,34.473998,50.779164,747.933594,169907.1875,673.119983,93.8
